Date,Price,log_return,cf_return_no_event,cf_price_no_event
2024-06-26,212.5800018310547,-0.00927101143578294,-0.00927101143578294,186.41910063362067
2024-06-27,214.9900054931641,0.011273144249924162,0.011273144249924162,188.53252010555772
2024-06-28,215.00999450683597,9.297215668029186e-05,9.297215668029186e-05,188.55004919540232
2024-07-01,215.57000732421875,0.0026012036358740546,0.0026012036358740546,189.0411447117283
2024-07-02,215.55999755859372,-4.643502198153371e-05,-4.643502198153371e-05,189.03236678582135
2024-07-03,217.9900054931641,0.011209933637062129,0.011209933637062129,191.1633287285877
2024-07-05,220.92999267578125,0.013396660734694534,0.013396660734694534,193.74150993912994
2024-07-08,218.19000244140625,-0.012479622087256387,-0.012479622087256387,191.33871329392608
2024-07-09,218.55999755859372,0.0016943111880903482,0.0016943111880903482,191.66317540885132
2024-07-10,219.3600006103516,0.003653653384415535,0.003653653384415535,192.36472705118962
2024-07-11,223.25,0.017578001160184497,0.017578001160184497,195.7760083638124
2024-07-12,223.1100006103516,-0.0006272936376367233,-0.0006272936376367233,195.65323782997706
2024-07-15,223.8300018310547,0.0032219172131206842,0.0032219172131206842,196.284632969983
2024-07-16,228.2899932861328,0.01972987782004887,0.01972987782004887,200.19576096286949
2024-07-17,227.22999572753903,-0.0046540195707981385,-0.0046540195707981385,199.26621072368974
2024-07-18,225.77999877929688,-0.006401633154546521,-0.006401633154546521,197.99465589875555
2024-07-19,221.72999572753903,-0.01810066223064627,-0.01810066223064627,194.44306158146819
2024-07-22,221.8000030517578,0.0003156824791686295,0.0003156824791686295,194.50445353887818
2024-07-23,222.5800018310547,0.003510507096461622,0.003510507096461622,195.18846271038723
2024-07-24,221.8000030517578,-0.0035105070964615765,-0.0035105070964615765,194.5044535388782
2024-07-25,218.3300018310547,-0.015768400613655725,-0.015768400613655725,191.46148382776147
2024-07-26,220.6300048828125,0.010479424389843233,0.010479424389843233,193.4784397816147
2024-07-29,220.32000732421875,-0.0014060442276131696,-0.0014060442276131696,193.20659169819248
2024-07-30,222.5200042724609,0.009935936183544556,0.009935936183544556,195.13584867888417
2024-07-31,226.5500030517578,0.017948680176280075,0.017948680176280075,198.66990052534234
