Date,Price,log_return,ewma_vol,ewma_hs_var,ms_mu,ms_sigma,ms_evt_var,ms_state
2020-07-06,167.97999572753906,0.005970880083946397,0.008127465082130386,-0.03169191982075985,0.009749004100784098,0.007420085377222249,-0.010442760637478229,0
2020-07-07,169.0399932861328,0.0062904343270385864,0.008014451439754678,-0.03169191982075985,0.009745652632228478,0.007423417499222374,-0.010455179578992078,0
2020-07-08,170.08999633789062,0.006192353605402356,0.007921598311498874,-0.03169191982075985,0.009745167007403395,0.007423900320748702,-0.010456979072617124,0
2020-07-09,169.6300048828125,-0.002708063902871328,0.007828622561516022,-0.03169191982075985,0.009746801087205301,0.007422275673771555,-0.010450923953450094,0
2020-07-10,169.19000244140625,-0.0025972650920347735,0.007619062143345405,-0.03169191982075985,0.009740219992787945,0.007428818778422264,-0.010475310345656947,0
2020-07-13,169.39999389648438,0.0012403879870823364,0.00741430027885354,-0.03169191982075985,0.009720568115038547,0.00744835721451553,-0.010548130817147852,0
2020-07-14,170.19000244140625,0.004652728164010819,0.007194848952481011,-0.03169191982075985,0.00966765995464866,0.007500959959340854,-0.010744183186007398,0
2020-07-15,170.33999633789062,0.0008809438623464781,0.00706815203035184,-0.03169191982075985,0.00956021648158792,0.0076077832084372465,-0.011142317372810117,0
2020-07-16,168.72999572753906,-0.009496639325154646,0.00685622421322649,-0.03169191982075985,0.009297631295706337,0.007868852605408374,-0.012115332638132971,0
2020-07-17,170.1199951171875,0.008204262794308569,0.007042621056299681,-0.03169191982075985,0.009023327618540335,0.00814157284796229,-0.013131771034383833,0
2020-07-20,170.94000244140625,0.004808590336846309,0.0071176679005108155,-0.03169191982075985,0.008601439826190079,0.008561025267445045,-0.014695085662480461,0
2020-07-21,173.0,0.011978962477666387,0.007000634044363483,-0.03169191982075985,0.007695576152238013,0.009461659788401472,-0.018051783718761098,0
2020-07-22,175.6300048828125,0.015087942737564556,0.007394462585218435,-0.03169191982075985,0.006900139553853491,0.010252504680781115,-0.020999291782577204,0
2020-07-23,177.17999267578125,0.008786586410813348,0.008065739474584164,-0.03169191982075985,0.006584049427640546,0.010566770157570635,-0.022170570798148635,0
2020-07-24,178.6999969482422,0.008542281441677423,0.008110797132269719,-0.03169191982075985,0.006063832743986869,0.01108398385886843,-0.02409824532697343,0
2020-07-27,182.22999572753903,0.019561196964697856,0.008137331420515832,-0.03169191982075985,0.005237280324693004,0.011905764954194143,-0.027161053759453505,1
2020-07-28,183.75,0.008306536040414038,0.009230472278815295,-0.03169191982075985,0.005406113025987931,0.01173790684990661,-0.026535440417656916,1
2020-07-29,185.1300048828125,0.007482169283186,0.009177659496844542,-0.03169191982075985,0.005387344925713887,0.011756566610183598,-0.026604986031993256,1
2020-07-30,183.75999450683597,-0.007427778888433159,0.009084857689614884,-0.03169191982075985,0.005133509430772978,0.012008936824335641,-0.027545579122304393,1
2020-07-31,185.42999267578125,0.009046884353027699,0.008994046633137312,-0.03169191982075985,0.0046378694916639485,0.012501715651837175,-0.0293821839758404,1
2020-08-03,185.63999938964844,0.0011318982444248418,0.008997225646749622,-0.03169191982075985,0.0038833284240031287,0.013251901085424404,-0.03217815273806169,1
2020-08-04,189.58999633789065,0.021054515412853855,0.008727538988532867,-0.03169191982075985,0.001966070148412473,0.01515809187134359,-0.03928259605786706,1
2020-08-05,191.3500061035156,0.009240417270834134,0.00990945496709005,-0.03169191982075985,0.0018196944028491752,0.015303622654038404,-0.03982499464912017,1
2020-08-06,193.88999938964844,0.013186741026147282,0.00987059160134013,-0.03169191982075985,0.0015365815890770085,0.015585101181923178,-0.040874075497622606,1
2020-08-07,190.80999755859372,-0.016012829047696377,0.010100310499200512,-0.03169191982075985,0.0013140848889203601,0.015806313506384454,-0.04169854198460108,1
2020-08-10,190.1499938964844,-0.0034649534714478046,0.010548930632821956,-0.03169191982075985,0.0012709719357366523,0.01584917758743125,-0.04185829799459861,1
2020-08-11,179.94000244140625,-0.05518972671897942,0.010262723585865594,-0.03481853218971992,0.0010403374123903121,0.01607848075900432,-0.042712919366984965,1
2020-08-12,179.10000610351562,-0.004679132411383586,0.016785661791982674,-0.03481853218971992,0.0010904328890793534,0.016028674461492597,-0.04252728946033805,1
2020-08-13,183.3300018310547,0.023343474417206588,0.016314612839247303,-0.03481853218971992,0.0010522386104900854,0.016066648261292348,-0.04266881921187594,1
2020-08-14,182.5399932861328,-0.004318527254207777,0.016819383592773778,-0.03481853218971992,0.001102973946783568,0.016016205797804554,-0.042480818291187626,1
2020-08-17,186.5,0.02146194877539166,0.0163412712245142,-0.03481853218971992,0.001058328020071533,0.01606059400319701,-0.042646254768799456,1
2020-08-18,188.17999267578125,0.008967673573403242,0.016692867675549332,-0.03481853218971992,0.0010858035868475636,0.016033277040796507,-0.042544443443051146,1
2020-08-19,182.2400054931641,-0.03207438281593007,0.016332723946682705,-0.03481853218971992,0.001048812612207516,0.016070054482792057,-0.04268151432495598,1
2020-08-20,183.5,0.006890137653281407,0.017677057481628553,-0.03481853218971992,0.0037259551451853555,0.013408365917446015,-0.03276130293417618,1
2020-08-21,182.02999877929688,-0.008043165542872153,0.01722144301007154,-0.03481853218971992,0.005211917300315734,0.01193098156897501,-0.027255037012206267,1
2020-08-24,181.0,-0.005674470685927035,0.01681264298393314,-0.03481853218971992,0.006241682240495628,0.010907161009364279,-0.02343922004932109,0
2020-08-25,181.22000122070312,0.0012147382641175607,0.01635961623366548,-0.03481853218971992,0.006762080347254713,0.010389766932236952,-0.02151087325313112,0
2020-08-26,183.3600006103516,0.011739667325137905,0.015864027107171153,-0.03481853218971992,0.006850888976083786,0.010301470956603755,-0.021181790897426375,0
2020-08-27,181.2400054931641,-0.011629286747359606,0.01564725221973277,-0.03481853218971992,0.006977347612829372,0.0101757423100081,-0.020713195597305906,0
2020-08-28,184.38999938964844,0.017230926299239783,0.015435696632202739,-0.03481853218971992,0.007204254666625009,0.009950145090941692,-0.019872386446510355,0
2020-08-31,184.8300018310547,0.00238341719432408,0.015549256443891497,-0.03481853218971992,0.008305431128260998,0.008855325237213347,-0.01579195249747101,0
2020-09-01,185.0500030517578,0.001189581722410416,0.015086863625411319,-0.03481853218971992,0.008756330459191622,0.008407028750016135,-0.014121134965833084,0
